Time,Power,Distance,Gain
0.14174430000000002,558.0,7.91087035718762,-1.6530388363126678
0.1419943,559.0,7.936362913139999,-1.6482611718491833
0.1422443,564.0,7.96185546909238,-1.6245292658529515
0.1424943,567.0,7.987348025044762,-1.6104136278566414
0.14274430000000002,568.0,8.012840580997144,-1.6057287326112073
0.1429943,569.0,8.038333136949523,-1.601053923149503
0.1432443,568.0,8.063825692901904,-1.6057287326112073
0.1434943,566.0,8.089318248854285,-1.6151086524995666
0.1437443,562.0,8.114810804806668,-1.6339909272961748
0.14399420000000002,559.0,8.140293163736667,-1.6482611718491833
0.14424420000000002,558.0,8.16578571968905,-1.6530388363126678
0.1444942,557.0,8.191278275641427,-1.6578270357566924
0.1447442,556.0,8.21677083159381,-1.662625816744229
0.1449942,556.0,8.24226338754619,-1.662625816744229
0.14524420000000002,554.0,8.267755943498573,-1.6722553111514051
0.1454942,551.0,8.29324849945095,-1.6867800963503208
0.1457442,553.0,8.318741055403333,-1.6770861192549362
0.1459942,550.0,8.344233611355714,-1.6916433619409599
0.14624420000000002,552.0,8.369726167308096,-1.6819276982753486
0.14649410000000002,545.0,8.395208526238095,-1.7161244217767262
0.14674410000000002,546.0,8.420701082190478,-1.711206080165952
0.1469941,544.0,8.446193638142857,-1.7210539286267847
0.1472441,542.0,8.471686194095236,-1.7309466416255161
0.1474941,545.0,8.497178750047619,-1.7161244217767262
0.14774410000000002,536.0,8.522671306,-1.7608981028412738
0.14799410000000002,535.0,8.548163861952382,-1.7659304256068382
0.1482441,541.0,8.573656417904761,-1.7359099504367541
0.1484941,536.0,8.599148973857142,-1.7608981028412738
0.148744,534.0,8.624631332787143,-1.7709744377258074
0.14899400000000002,538.0,8.650123888739525,-1.7508683095274822
0.14924400000000002,535.0,8.675616444691906,-1.7659304256068382
0.149494,533.0,8.701109000644285,-1.776030193629976
0.149744,531.0,8.726601556596666,-1.786177156430069
0.149994,524.0,8.752094112549049,-1.8220696398464318
0.15024400000000002,522.0,8.77758666850143,-1.8324345546216623
0.15049400000000002,529.0,8.803079224453812,-1.7963717571475968
0.150744,530.0,8.82857178040619,-1.7912684741092995
0.150994,524.0,8.854064336358572,-1.8220696398464318
0.1512439,527.0,8.879546695288571,-1.806614445193864
0.15149390000000001,526.0,8.905039251240952,-1.8117539641501834
0.15174390000000001,525.0,8.930531807193335,-1.8169056763698779
0.1519939,523.0,8.956024363145712,-1.827245912988058
0.1522439,514.0,8.981516919098095,-1.8743961540209697
0.1524939,514.0,9.007009475050475,-1.8743961540209697
0.15274390000000002,517.0,9.032502031002858,-1.8585653789290308
0.15299390000000002,521.0,9.057994586955239,-1.8376356239968543
0.1532439,516.0,9.083487142907618,-1.8638294908378614
0.1534939,515.0,9.108979698859999,-1.8691063950935114
0.15374390000000002,520.0,9.134472254812382,-1.8428491807900067
0.15399380000000001,522.0,9.15995461374238,-1.8324345546216623
0.15424380000000001,521.0,9.185447169694761,-1.8376356239968543
0.1544938,517.0,9.210939725647142,-1.8585653789290308
0.1547438,513.0,9.236432281599523,-1.8796988304018147
0.1549938,514.0,9.261924837551906,-1.8743961540209697
0.15524380000000002,511.0,9.287417393504285,-1.890343188959798
0.15549380000000002,503.0,9.312909949456667,-1.933450201672557
0.1557438,500.0,9.338402505409046,-1.9498385365803872
0.1559938,504.0,9.36389506136143,-1.9280147940529462
0.15624380000000002,503.0,9.38938761731381,-1.933450201672557
